"Name","Compare","Pos","Age","Shoots","Team","GP","G","A","PTS","PTS/GP","Season Pace","82GP Pace","GWG","PPP","PPTOI","%PP","TOI","SOG","+/-","PIM","Yrs","Sal","Caphit","AAV"
"JOEL EDMUNDSON","","D","29","L","MTL","24","3","3","6","0.25","6","21","0","0","00:05","1.7","19:35","32","-1","35","2","$3.5M","$3.5M","$3.5M"
"JONAS RONDBJERG","","L","23","L","VGK","30","2","4","6","0.20","6","16","0","0","00:01","0.3","10:01","30","0","4","0","0","0","0"
"JEFFREY VIEL","","L","25","L","S.J","34","3","2","5","0.15","5","12","0","0","00:01","0.4","08:48","30","-2","114","1","$0.75M","$0.75M","$0.75M"
"ROBIN SALO","","D","23","L","NYI","21","1","4","5","0.24","5","20","0","2","01:30","31.2","16:41","24","-6","4","2","$0.89M","$0.84M","$0.93M"
"DYLAN SAMBERG","","D","23","L","WPG","15","0","5","5","0.33","5","27","0","0","00:02","0.5","14:51","14","2","4","1","$0.93M","$0.93M","$1.18M"
"DRAKE CAGGIULA","","L","28","L","PIT","18","2","3","5","0.28","5","23","1","1","00:08","2.9","14:38","23","-4","4","1","$0.75M","$0.75M","$0.75M"
"MARK JANKOWSKI","","C","27","L","NSH","19","2","3","5","0.26","5","22","1","0","00:05","1.4","13:39","14","2","4","1","$0.75M","$0.75M","$0.75M"
"SIMON BENOIT","","D","23","L","ANA","53","1","4","5","0.09","5","8","0","0","00:00","0.2","14:05","45","-5","22","0","$0.84M","$0.81M","$0.93M"
"THOMAS BORDELEAU","","C","20","L","S.J","8","0","5","5","0.63","5","51","0","1","01:40","54.7","15:35","13","-1","0","2","$0.9M","$0.92M","$0.93M"
"VILLE HEINOLA","","D","21","L","WPG","12","0","5","5","0.42","5","34","0","0","00:41","13.8","14:54","25","-2","10","2","$0.93M","$0.86M","$1.08M"
"COLTON SCEVIOUR","","C","33","R","","35","2","3","5","0.14","17","12","0","0","00:00","0.2","09:28","38","-6","26","0","$0.75M","$0.75M","$0.75M"
"JESSE YLONEN","","R","22","R","MTL","14","2","3","5","0.36","5","29","0","0","01:16","28.9","11:34","16","2","2","1","$0.93M","$0.88M","$0.93M"
"GREG MCKEGG","","L","30","L","EDM","43","2","3","5","0.12","5","10","0","0","00:02","0.9","10:52","25","-11","6","2","$0.75M","$0.75M","$0.75M"
"DREW O'CONNOR","","L","24","L","PIT","22","3","2","5","0.23","5","19","0","0","00:52","20.1","10:17","40","-1","4","1","$0.93M","$0.93M","$1.78M"
"MARK FRIEDMAN","","D","26","R","PIT","26","1","4","5","0.19","5","16","1","0","00:02","0.6","13:17","27","0","23","2","$0.75M","$0.73M","$0.73M"
"LASSI THOMSON","","D","21","R","OTT","16","0","5","5","0.31","5","26","0","1","01:10","21.9","17:14","18","-7","2","2","$0.93M","$0.86M","$1.29M"
"RYAN ELLIS","","D","31","R","PHI","4","1","4","5","1.25","5","103","0","2","01:40","38.6","22:48","6","2","0","5","$7.7M","$6.25M","$6.25M"
"BRENDAN PERLINI","","L","26","L","","23","4","1","5","0.22","23","18","0","0","00:06","2.4","08:22","24","-2","6","0","$0.75M","$0.75M","$0.75M"
"KURTIS MACDERMID","","D","28","L","COL","58","2","3","5","0.09","5","7","0","0","00:00","0.0","07:24","46","1","89","2","$0.9M","$0.88M","$0.88M"
"TYLER PITLICK","","R","30","R","","39","1","4","5","0.13","16","11","0","0","00:03","1.2","10:56","36","-11","6","0","$2.2M","$1.75M","$1.75M"
"MORGAN BARRON","","C","23","L","WPG","27","2","3","5","0.19","5","15","0","0","00:01","0.5","09:48","33","-4","8","1","$0.93M","$0.93M","$1.78M"
"WILLIAM LAGESSON","","D","26","L","","33","0","5","5","0.15","17","12","0","0","00:01","0.4","12:35","33","3","13","0","$0.75M","$0.73M","$0.73M"
"MARK KASTELIC","","C","23","R","OTT","16","2","2","4","0.25","4","21","1","0","00:14","4.5","09:11","11","-1","14","1","$0.83M","$0.82M","$0.82M"
"NATHAN BEAULIEU","","D","29","L","","24","0","4","4","0.17","18","14","0","0","00:03","1.0","10:46","24","-7","25","0","$1.25M","$1.25M","$1.25M"
"MATT IRWIN","","D","34","L","WSH","17","1","3","4","0.24","4","19","0","0","00:01","0.4","12:39","29","0","6","1","$0.75M","$0.75M","$0.75M"
"ARTTU RUOTSALAINEN","","C","24","L","BUF","18","2","2","4","0.22","4","18","0","0","00:49","20.1","11:53","23","-1","6","0","$0.93M","$0.93M","$0.93M"
"NATHAN SMITH","","C","23","R","ARI","10","2","2","4","0.40","4","33","0","0","01:38","37.3","14:09","14","-1","2","1","$0.84M","$0.88M","$1.35M"
"CALEN ADDISON","","D","22","R","MIN","15","2","2","4","0.27","4","22","0","0","01:31","31.0","13:47","17","-4","2","1","$0.84M","$0.8M","$0.91M"
"SLATER KOEKKOEK","","D","28","L","EDM","19","0","4","4","0.21","4","17","0","0","00:00","0.2","11:10","11","2","16","1","$0.75M","$0.93M","$0.93M"
"BRETT RITCHIE","","R","29","R","","41","3","1","4","0.10","12","8","0","0","00:04","1.2","09:43","55","-6","29","0","$0.9M","$0.9M","$0.9M"
"RILEY NASH","","R","33","R","","49","0","4","4","0.08","11","7","0","0","00:29","10.0","11:26","36","-5","10","0","$0.75M","$0.75M","$0.75M"
"RYAN MURRAY","","D","28","L","","37","0","4","4","0.11","13","9","0","0","00:02","0.5","14:05","26","-3","2","0","$2M","$2M","$2M"
"AXEL JONSSON-FJALLBY","","L","24","L","WSH","23","2","2","4","0.17","4","14","0","0","00:02","0.8","11:11","29","0","4","1","$0.75M","$0.75M","$0.75M"
"WILLIAM EKLUND","","C","19","L","S.J","9","0","4","4","0.44","4","36","0","3","02:15","40.5","14:20","8","-3","2","3","0","$0.93M","$1.78M"
"JUSTIN DOWLING","","C","31","L","VAN","22","2","2","4","0.18","4","15","0","0","00:24","7.6","09:36","17","-3","2","1","$0.75M","$0.75M","$0.75M"
"HAYDN FLEURY","","D","26","L","T.B","36","2","2","4","0.11","4","9","1","0","00:11","3.5","16:17","52","0","13","2","$1.55M","$1.3M","$1.3M"
"MICHAEL SGARBOSSA","","C","29","L","WSH","10","2","2","4","0.40","4","33","0","0","00:45","15.1","09:54","11","3","0","1","$0.75M","$0.75M","$0.75M"
"RONNIE ATTARD","","D","23","R","PHI","15","2","2","4","0.27","4","22","0","0","00:54","16.3","16:36","16","-2","8","1","$0.84M","$0.88M","$1.35M"
"KEVIN BAHL","","D","22","L","N.J","17","1","3","4","0.24","4","19","0","0","00:07","2.4","15:45","16","-5","10","1","$0.84M","$0.8M","$0.9M"
"THOMAS HARLEY","","D","20","L","DAL","34","1","3","4","0.12","4","10","0","0","00:02","0.6","13:41","36","-4","6","2","$0.93M","$0.86M","$1.29M"
"TARO HIROSE","","L","26","L","DET","15","1","3","4","0.27","4","22","0","2","01:38","32.3","10:40","10","-5","4","2","$0.85M","$0.85M","$0.85M"
"ANDREJ SEKERA","","D","36","L","","32","1","3","4","0.13","14","10","0","0","00:01","0.3","13:43","26","-3","16","0","$1.5M","$1.5M","$1.5M"
"NILS LUNDKVIST","","D","21","R","NYR","25","1","3","4","0.16","4","13","0","2","01:13","25.0","13:56","32","4","0","2","$0.93M","$0.93M","$1.78M"
"MARIAN STUDENIC","","R","23","L","DAL","33","2","2","4","0.12","4","10","0","0","00:10","3.6","11:09","42","-7","6","1","$0.75M","$0.75M","$0.75M"
"COLTON WHITE","","D","25","L","ANA","27","0","4","4","0.15","4","12","0","0","00:01","0.3","13:15","18","1","8","2","$0.75M","$0.75M","$0.75M"
"KYLE BURROUGHS","","D","27","R","VAN","42","1","3","4","0.10","4","8","0","0","00:01","0.3","12:56","39","-3","39","1","$0.75M","$0.75M","$0.75M"
"KYLE CLIFFORD","","L","31","L","TOR","25","1","3","4","0.16","4","13","0","0","00:01","0.3","08:48","29","-5","31","2","$1.3M","$1M","$1M"
"DERRICK POULIOT","","D","28","L","","11","0","4","4","0.36","34","30","0","0","00:03","1.9","15:30","8","6","4","0","$0.75M","$0.75M","$0.75M"
"MARK BOROWIECKI","","D","33","L","NSH","57","0","4","4","0.07","4","6","0","0","00:00","0.1","13:07","45","-9","151","1","$2M","$2M","$2M"
"BOBBY BRINK","","R","21","R","PHI","10","0","4","4","0.40","4","33","0","1","03:02","55.6","15:27","18","-5","0","2","$0.93M","$0.93M","$1.14M"
"SAMMY BLAIS","","R","26","L","NYR","14","0","4","4","0.29","4","23","0","0","01:09","23.2","13:28","17","3","17","1","$1.6M","$1.5M","$1.5M"
"ISAAC RATCLIFFE","","L","23","L","PHI","10","1","3","4","0.40","4","33","0","2","01:02","19.4","10:45","14","-1","10","0","$0.78M","$0.78M","$0.86M"
"NOLAN FOOTE","","L","21","L","N.J","7","3","1","4","0.57","4","47","0","0","00:33","13.2","10:22","10","3","0","2","$0.93M","$0.86M","$0.86M"
"KYLE TURRIS","","R","32","R","","23","1","3","4","0.17","18","14","0","0","00:26","10.7","08:37","21","-5","4","2","$2.2M","$1.65M","$1.65M"
"JOHN HAYDEN","","R","27","R","SEA","55","2","2","4","0.07","4","6","0","0","00:03","1.0","10:50","66","-12","84","1","$0.75M","$0.75M","$0.75M"
"PHILIPPE MYERS","","D","25","R","T.B","27","1","3","4","0.15","4","12","0","0","00:01","0.4","14:53","28","5","12","1","$2.55M","$2.55M","$2.55M"
"JAMES NEAL","","L","34","L","","19","2","2","4","0.21","21","17","1","2","01:45","37.2","11:58","31","-1","0","1","$0.75M","$0.75M","$0.75M"
"JOSH LEIVO","","R","29","R","STL","7","1","2","3","0.43","3","35","0","0","00:00","0.1","09:14","10","1","2","1","$0.75M","$0.75M","$0.75M"
"PHILIP BROBERG","","D","21","L","EDM","23","1","2","3","0.13","3","11","0","0","00:24","7.0","13:28","29","-8","8","2","$0.93M","$0.86M","$1.71M"
"MATT TENNYSON","","D","32","R","","8","0","3","3","0.38","34","31","0","0","00:01","0.3","12:55","5","0","4","1","$0.75M","$0.75M","$0.75M"
"JALEN CHATFIELD","","D","26","R","CAR","16","0","3","3","0.19","3","15","0","0","00:01","0.2","14:47","25","1","8","2","$0.75M","$0.75M","$0.75M"
"LOGAN SHAW","","R","29","R","","17","1","2","3","0.18","17","14","0","0","00:02","0.8","09:23","17","-3","2","0","$0.75M","$0.73M","$0.73M"
"CARSON MEYER","","R","24","R","CBJ","13","1","2","3","0.23","3","19","0","0","00:00","0.1","08:14","13","0","6","1","$0.82M","$0.82M","$0.82M"
"OWEN POWER","","D","19","L","BUF","8","2","1","3","0.38","3","31","0","0","00:58","17.4","22:05","10","3","2","2","$0.9M","$0.92M","$1.85M"
"NICK MERKLEY","","R","25","R","","9","1","2","3","0.33","30","27","0","1","01:13","33.5","12:25","7","-2","0","0","$0.75M","$0.75M","$0.75M"
"KRISTIAN VESALAINEN","","L","23","L","WPG","53","2","1","3","0.06","3","5","0","0","00:04","1.3","08:40","43","-8","6","0","$0.83M","$0.89M","$1.46M"
"JUJHAR KHAIRA","","L","27","L","CHI","27","3","0","3","0.11","3","9","0","0","00:02","0.7","13:36","32","-4","13","1","$0.95M","$0.98M","$0.98M"
"NICK SEELER","","D","29","L","PHI","43","1","2","3","0.07","3","6","0","0","00:03","1.1","13:04","32","-3","29","2","$0.75M","$0.75M","$0.75M"
"DENNIS CHOLOWSKI","","D","24","L","","11","0","3","3","0.27","25","22","0","0","01:01","19.2","15:49","11","-3","2","0","$0.9M","$0.9M","$0.9M"
"SHELDON DRIES","","C","28","L","VAN","11","2","1","3","0.27","3","22","1","1","00:55","21.5","10:18","17","-3","0","2","$0.75M","$0.75M","$0.75M"
"JACK STUDNICKA","","C","23","R","BOS","15","0","3","3","0.20","3","16","0","0","00:13","4.4","12:36","21","-5","4","0","$0.78M","$0.77M","$0.86M"
"HAYDEN HODGSON","","R","26","R","PHI","6","1","2","3","0.50","3","41","0","0","00:33","11.3","13:12","10","-1","11","0","$0.75M","$0.75M","$0.75M"
"JACK MCBAIN","","C","22","L","ARI","10","2","1","3","0.30","3","25","0","0","00:34","13.0","14:11","13","-6","6","1","$0.84M","$0.88M","$1.35M"
"MARC MCLAUGHLIN","","R","22","R","BOS","11","3","0","3","0.27","3","22","0","0","00:09","3.4","10:24","12","-1","8","1","$0.84M","$0.88M","$0.93M"
"TANNER KERO","","L","29","L","DAL","23","0","3","3","0.13","3","11","0","0","00:03","1.0","09:34","14","-5","0","1","$0.75M","$0.75M","$0.75M"
"JAYSON MEGNA","","R","32","R","COL","20","0","3","3","0.15","3","12","0","0","00:05","1.2","10:17","19","-2","4","1","$0.75M","$0.75M","$0.75M"
"ADAM BROOKS","","R","26","L","PHI","25","2","1","3","0.12","3","10","2","0","00:15","6.0","08:57","14","2","2","2","$0.75M","$0.73M","$0.73M"
"TUCKER POOLMAN","","D","29","R","VAN","40","1","2","3","0.08","3","6","0","0","00:05","1.6","17:00","47","2","12","3","$1.75M","$2.5M","$2.5M"
"NATE THOMPSON","","C","37","L","","33","1","2","3","0.09","10","7","0","0","00:05","1.6","11:58","23","-15","31","0","$0.8M","$0.8M","$0.8M"
"VLADISLAV KOLYACHONOK","","D","21","L","ARI","32","1","2","3","0.09","3","8","0","0","00:01","0.5","15:52","24","0","6","2","$0.84M","$0.79M","$0.91M"
"TROY STECHER","","D","28","R","ARI","29","1","2","3","0.10","3","8","0","0","00:07","2.5","16:40","50","-7","13","1","$2.2M","$1.7M","$1.7M"
"JAKUB ZBORIL","","D","25","L","BOS","10","0","3","3","0.30","3","25","0","0","00:04","1.3","15:44","13","1","4","2","$0.75M","$0.73M","$0.73M"
"NICK BLANKENBURG","","D","24","R","CBJ","7","1","2","3","0.43","3","35","1","1","00:38","12.9","17:34","13","-3","4","2","$0.9M","$1.69M","$1.93M"
"KEVIN CONNAUTON","","D","32","L","PHI","39","1","2","3","0.08","3","6","0","0","00:02","0.6","13:05","30","-2","4","2","$0.83M","$0.83M","$0.83M"
"JAN JENIK","","R","21","L","ARI","13","2","1","3","0.23","3","19","1","0","00:33","14.6","10:41","22","-6","11","1","$0.84M","$0.8M","$0.9M"
"JONAH GADJOVICH","","L","23","L","S.J","43","1","2","3","0.07","3","6","0","0","00:00","0.1","08:45","36","-9","74","0","$0.83M","$0.78M","$0.86M"
"LIAM O'BRIEN","","L","27","L","ARI","39","2","1","3","0.08","3","6","0","0","00:06","2.2","09:29","36","1","106","2","$0.75M","$0.75M","$0.75M"
"KENT JOHNSON","","L","19","L","CBJ","9","0","3","3","0.33","3","27","0","2","01:21","25.9","12:27","5","2","2","2","$0.93M","$0.93M","$1.85M"
"MASON MCTAVISH","","C","19","L","ANA","9","2","1","3","0.33","3","27","1","1","01:59","44.1","13:05","12","3","2","3","0","$0.93M","$3.43M"
"BENOIT-OLIVIER GROULX","","C","22","L","ANA","18","1","2","3","0.17","3","14","0","0","00:05","1.7","11:00","17","0","2","1","$0.84M","$0.82M","$0.91M"
"VLADIMIR TKACHEV","","L","26","R","","4","0","2","2","0.50","43","41","0","2","02:38","58.1","13:59","1","-2","2","0","$0.93M","$0.93M","$1.78M"
"MICHAL KEMPNY","","D","31","L","","15","1","1","2","0.13","13","11","0","0","00:01","0.3","15:50","10","-3","16","0","$2.2M","$2.5M","$2.5M"
"LANE PEDERSON","","C","24","R","CAR","29","0","2","2","0.07","2","6","0","0","00:35","14.0","10:31","24","-16","10","1","$0.75M","$0.75M","$0.75M"
"A.J. GREER","","L","25","L","BOS","9","1","1","2","0.22","2","18","0","0","00:01","0.2","07:51","14","0","2","2","$0.75M","$0.75M","$0.75M"
"MIKE HARDMAN","","L","23","L","CHI","21","0","2","2","0.10","2","8","0","0","00:12","3.7","09:18","12","-6","11","2","$0.93M","$0.91M","$0.93M"
"MARTIN FRK","","R","28","R","STL","6","2","0","2","0.33","2","27","0","2","03:33","51.4","14:02","15","-4","2","1","$0.75M","$0.73M","$0.73M"
"OTTO KOIVULA","","C","23","L","NYI","8","0","2","2","0.25","2","21","0","0","00:31","12.4","10:45","8","-2","0","2","$0.75M","$0.75M","$0.75M"
"TYLER BENSON","","L","24","L","EDM","29","1","1","2","0.07","2","6","0","0","00:09","3.4","08:33","18","-5","18","0","$0.75M","$0.75M","$0.75M"
"AUSTIN STRAND","","D","25","R","ANA","8","0","2","2","0.25","2","21","0","0","00:02","0.5","15:17","9","-1","0","1","$0.77M","$0.77M","$0.77M"
"CEDRIC PAQUETTE","","C","28","L","","24","0","2","2","0.08","9","7","0","0","00:06","1.9","08:52","16","-6","25","0","$0.95M","$0.95M","$0.95M"
"ALEX VLASIC","","D","21","L","CHI","15","1","1","2","0.13","2","11","0","0","00:00","0.1","14:19","12","-2","2","2","$0.9M","$0.92M","$1.49M"
"RILEY DAMIANI","","C","22","R","DAL","7","1","1","2","0.29","2","23","0","0","00:29","11.2","08:32","10","0","2","1","$0.81M","$0.8M","$0.89M"
"JUSTIN BARRON","","D","20","R","MTL","7","1","1","2","0.29","2","23","0","0","00:54","14.8","17:11","13","-3","0","2","$0.93M","$0.93M","$1.16M"
"GREG PATERYN","","D","32","R","","10","1","1","2","0.20","18","16","0","0","00:02","0.4","14:07","16","0","10","0","$0.75M","$0.75M","$0.75M"
"TREY FIX-WOLANSKY","","R","23","R","CBJ","6","1","1","2","0.33","2","27","0","0","00:00","0.0","06:15","5","-1","0","0","$0.84M","$0.81M","$0.93M"
"JEREMY DAVIES","","D","25","L","BUF","6","0","2","2","0.33","2","27","0","0","00:12","5.1","12:15","5","-5","2","1","$0.75M","$0.75M","$0.75M"
"JAY BEAGLE","","C","36","R","","33","1","1","2","0.06","7","5","0","0","00:07","2.8","13:47","24","-20","27","0","$2.2M","$3M","$3M"
"NOAH JUULSEN","","D","25","R","VAN","8","0","2","2","0.25","2","21","0","0","00:00","0.0","14:42","6","-4","0","1","$0.75M","$0.75M","$0.75M"
"NIKITA OKHOTIUK","","D","21","L","N.J","5","1","1","2","0.40","2","33","0","0","00:02","0.8","15:13","5","-1","2","2","$0.84M","$0.79M","$0.91M"
"ANDREW POTURALSKI","","C","28","R","SEA","2","0","2","2","1.00","2","82","0","2","01:28","31.3","10:09","4","-1","0","2","$0.75M","$0.75M","$0.75M"
"SANTERI HATAKKA","","D","21","L","S.J","9","0","2","2","0.22","2","18","0","0","00:01","0.6","12:38","3","-5","2","2","$0.84M","$0.85M","$0.93M"
"MATT KIERSTED","","D","24","L","FLA","10","1","1","2","0.20","2","16","0","0","00:01","0.3","14:03","11","-8","2","2","$0.93M","$0.86M","$1.35M"
"ALEXANDER HOLTZ","","R","20","R","N.J","9","0","2","2","0.22","2","18","0","1","02:14","49.5","12:16","12","-5","2","3","0","$0.93M","$1.78M"
"CHRISTIAN WOLANIN","","D","27","L","VAN","9","1","1","2","0.22","2","18","0","0","00:53","16.9","14:42","5","-1","2","1","$0.75M","$0.75M","$0.75M"
"NIC PETAN","","R","27","L","MIN","18","0","2","2","0.11","2","9","0","1","00:54","22.7","10:18","21","-2","4","2","$0.75M","$0.75M","$0.75M"
"JONNY BRODZINSKI","","C","29","R","NYR","22","1","1","2","0.09","2","7","0","0","00:02","1.0","10:51","34","1","10","2","$0.75M","$0.75M","$0.75M"
"KYLE CRISCUOLO","","C","30","R","DET","6","0","2","2","0.33","2","27","0","0","00:00","0.0","09:33","5","1","2","1","$0.75M","$0.75M","$0.75M"
"MACKENZIE MACEACHERN","","L","28","L","CAR","14","0","2","2","0.14","2","12","0","0","00:00","0.1","07:58","14","-1","4","1","$0.9M","$0.9M","$0.9M"
"SCOTT SABOURIN","","R","29","R","OTT","7","0","2","2","0.29","2","23","0","0","00:00","0.0","07:36","4","-2","11","1","$0.75M","$0.75M","$0.75M"
"CARL DAHLSTROM","","D","27","L","TOR","3","0","2","2","0.67","2","55","0","0","00:00","0.0","13:39","4","2","2","1","$0.75M","$0.75M","$0.75M"
"ALEXEI TOROPCHENKO","","L","23","L","STL","28","2","0","2","0.07","2","6","0","0","00:01","0.3","10:43","43","-9","15","1","$0.75M","$0.78M","$0.88M"
"JAKE NEIGHBOURS","","L","20","L","STL","9","1","1","2","0.22","2","18","1","0","00:00","0.1","09:21","8","-2","2","3","0","$0.87M","$0.89M"
"LINUS HOGBERG","","D","23","L","PHI","5","0","2","2","0.40","2","33","0","0","00:00","0.0","17:04","3","0","2","0","$0.84M","$0.82M","$0.9M"
"LIAS ANDERSSON","","C","23","L","L.A","20","1","1","2","0.10","2","8","1","1","00:36","11.1","10:37","29","-7","12","1","$0.87M","$0.87M","$0.87M"
"KRISTIAN REICHEL","","C","24","R","WPG","13","1","1","2","0.15","2","13","0","0","00:00","0.1","10:24","18","-2","7","2","$0.79M","$0.75M","$0.75M"
"ZAC JONES","","D","21","L","NYR","12","0","2","2","0.17","2","14","0","0","00:55","23.5","15:10","8","-7","0","1","$0.93M","$0.93M","$0.93M"
"PAUL COTTER","","C","22","L","VGK","7","2","0","2","0.29","2","23","0","0","00:01","0.5","08:49","11","1","6","1","$0.75M","$0.76M","$0.8M"
"RADIM SIMEK","","D","29","L","S.J","36","1","1","2","0.06","2","5","0","0","00:06","2.3","13:16","25","-13","8","2","$2.45M","$2.25M","$2.25M"
"SEAN WALKER","","D","27","R","L.A","6","0","2","2","0.33","2","27","0","1","01:46","29.7","18:22","18","-1","4","2","$2.25M","$2.65M","$2.65M"
"BRAD MALONE","","C","33","L","EDM","8","1","1","2","0.25","2","21","0","0","00:03","0.6","08:17","7","-2","2","2","$0.75M","$0.75M","$0.75M"
"JACOB MOVERARE","","D","23","L","L.A","19","0","2","2","0.11","2","9","0","0","00:05","1.6","16:20","15","3","2","2","$0.75M","$0.75M","$0.75M"
"JACK QUINN","","R","20","R","BUF","2","1","1","2","1.00","2","82","0","1","02:59","54.6","14:53","6","0","0","3","0","$0.89M","$1.74M"
"JOHN LEONARD","","L","23","L","NSH","14","1","1","2","0.14","2","12","0","1","00:49","20.9","11:17","25","-5","0","1","$0.93M","$0.93M","$1.14M"
"JACK DRURY","","C","22","L","CAR","2","2","0","2","1.00","2","82","0","0","00:00","0.0","15:58","6","3","2","2","$0.93M","$0.93M","$0.93M"
"KIEFER SHERWOOD","","R","27","R","NSH","11","1","1","2","0.18","2","15","1","0","00:34","10.0","08:34","9","3","0","1","$0.75M","$0.75M","$0.75M"
"JUUSO VALIMAKI","","D","23","L","CGY","9","0","2","2","0.22","2","18","0","0","00:07","2.5","15:42","11","0","10","1","$1.1M","$1.55M","$1.55M"
"MATHIEU OLIVIER","","R","25","R","CBJ","10","0","1","1","0.10","1","8","0","0","00:02","0.6","10:06","5","-3","14","1","$0.75M","$0.75M","$0.75M"
"ETHAN PROW","","D","29","R","","4","1","0","1","0.25","22","21","0","0","00:00","0.0","12:44","2","-1","0","0","$0.75M","$0.75M","$0.75M"
"MATTIAS NORLINDER","","D","22","L","MTL","6","0","1","1","0.17","1","14","0","0","00:19","7.3","12:18","2","2","2","2","$0.84M","$0.86M","$0.93M"
"JAKE CHRISTIANSEN","","D","22","L","CBJ","8","1","0","1","0.13","1","10","0","0","00:02","0.6","09:46","4","1","0","1","$0.93M","$0.93M","$0.93M"
"BECK MALENSTYN","","L","24","L","WSH","12","1","0","1","0.08","1","7","0","0","00:00","0.0","09:03","10","2","9","2","$0.75M","$0.75M","$0.75M"
"DMITRIJ JASKIN","","R","29","L","","12","0","1","1","0.08","8","7","0","0","01:23","32.4","14:47","23","-6","4","0","$3.2M","$3.2M","$3.2M"
"SHANE PINTO","","C","21","R","OTT","5","0","1","1","0.20","1","16","0","1","01:04","28.8","12:57","5","0","2","1","$0.93M","$0.93M","$1.33M"
"MATTHEW PECA","","C","29","L","STL","5","0","1","1","0.20","1","16","0","0","00:00","0.1","09:38","3","-1","0","2","$0.75M","$0.75M","$0.75M"
"SCOTT HARRINGTON","","D","29","L","","7","0","1","1","0.14","13","12","0","0","00:02","0.5","14:26","5","-4","6","0","$1.7M","$1.63M","$1.63M"
"CODY GLASS","","C","23","R","NSH","8","0","1","1","0.13","1","10","0","0","01:53","35.5","11:25","9","0","0","1","$0.83M","$0.86M","$1.71M"
"FREDRIK KARLSTROM","","C","24","L","DAL","3","0","1","1","0.33","1","27","0","0","00:11","5.3","06:12","1","2","0","1","$0.82M","$0.8M","$0.8M"
"REILLY WALSH","","D","23","R","N.J","1","0","1","1","1.00","1","82","0","0","00:59","24.6","14:23","2","0","0","1","$0.93M","$0.93M","$0.93M"
"JAYDEN HALBGEWACHS","","L","25","L","","3","0","1","1","0.33","28","27","0","0","00:44","13.7","12:50","7","2","4","0","$0.75M","$0.73M","$0.73M"
"JORDAN HARRIS","","D","22","L","MTL","10","1","0","1","0.10","1","8","0","0","00:27","10.0","16:17","9","3","8","1","$0.84M","$0.84M","$1.14M"
"IAN MITCHELL","","D","23","R","CHI","8","0","1","1","0.13","1","10","0","1","00:13","4.3","11:56","2","-3","0","1","$0.93M","$0.93M","$1.78M"
"CLARK BISHOP","","L","26","L","OTT","9","0","1","1","0.11","1","9","0","0","00:00","0.2","08:21","8","-3","6","1","$0.8M","$0.8M","$0.8M"
"LUKAS VEJDEMO","","C","26","L","","6","1","0","1","0.17","15","14","0","0","00:10","3.0","10:38","10","-3","0","0","$0.75M","$0.75M","$0.75M"
"JACOB BERNARD-DOCKER","","D","22","R","OTT","8","0","1","1","0.13","1","10","0","0","00:01","0.3","14:46","6","1","4","1","$0.93M","$0.93M","$1.21M"
"KASPER BJORKQVIST","","R","25","L","PIT","6","1","0","1","0.17","1","14","0","0","00:00","0.0","08:22","8","-1","2","0","$0.75M","$0.75M","$0.75M"
"RICHARD PANIK","","R","31","L","NYI","4","0","1","1","0.25","1","21","0","1","03:22","43.8","14:55","4","-2","0","1","$3.2M","$2.75M","$2.75M"
"MARKUS NIEMELAINEN","","D","24","L","EDM","20","0","1","1","0.05","1","4","0","0","00:00","0.0","13:12","12","-5","4","2","$0.84M","$0.82M","$0.93M"
"NICHOLAS ROBERTSON","","L","20","L","TOR","10","1","0","1","0.10","1","8","0","0","00:29","16.1","10:16","14","-4","4","2","$0.85M","$0.8M","$0.8M"
"PETTERI LINDBOHM","","D","28","L","","9","0","1","1","0.11","10","9","0","0","00:00","0.0","14:03","9","0","5","0","$0.75M","$0.75M","$0.75M"
"JOSH ARCHIBALD","","R","29","R","PIT","8","0","1","1","0.13","1","10","0","0","00:06","2.0","09:03","4","-2","7","1","$1.5M","$1.5M","$1.5M"
"LUKAS REICHEL","","L","20","L","CHI","11","0","1","1","0.09","1","7","0","0","01:31","28.2","13:12","15","-8","0","2","$0.93M","$0.93M","$1.34M"
"JARRED TINORDI","","D","30","L","NYR","7","1","0","1","0.14","1","12","1","0","00:06","2.0","12:55","5","-5","7","1","$0.85M","$0.9M","$0.9M"
"BEN MEYERS","","C","23","L","COL","5","1","0","1","0.20","1","16","0","0","00:13","4.0","09:57","8","-2","0","1","$0.9M","$0.91M","$1.03M"
"ADAM BECKMAN","","L","21","L","MIN","3","0","1","1","0.33","1","27","0","0","00:46","18.0","10:25","4","-1","2","2","$0.93M","$0.89M","$0.89M"
"JACKSON CATES","","C","24","L","PHI","11","1","0","1","0.09","1","7","0","0","00:02","0.6","09:05","8","-2","0","0","$0.93M","$0.93M","$0.93M"
"RAFAEL HARVEY-PINARD","","L","23","L","MTL","4","1","0","1","0.25","1","21","0","0","01:52","31.4","13:05","6","-2","0","1","$0.83M","$0.83M","$0.83M"
"LUCAS JOHANSEN","","D","24","L","WSH","1","0","1","1","1.00","1","82","0","0","00:00","0.0","12:18","0","1","0","2","$0.75M","$0.75M","$0.75M"
"GARRETT PILON","","C","24","R","WSH","2","1","0","1","0.50","1","41","0","0","00:00","0.0","09:25","1","1","0","1","$0.75M","$0.75M","$0.75M"
